Filename,Label
n_2_tile_(174_54),0
n_2_tile_(174_57),0
n_2_tile_(174_58),0
n_2_tile_(174_59),0
n_2_tile_(174_60),0
n_2_tile_(174_61),0
n_2_tile_(174_62),0
n_2_tile_(174_63),0
n_2_tile_(175_47),0
n_2_tile_(175_50),0
n_2_tile_(175_51),0
n_2_tile_(175_52),0
n_2_tile_(175_53),0
n_2_tile_(175_54),0
n_2_tile_(175_55),0
n_2_tile_(175_56),1
n_2_tile_(175_57),0
n_2_tile_(175_58),0
n_2_tile_(175_59),0
n_2_tile_(175_60),0
n_2_tile_(175_61),0
n_2_tile_(175_62),0
n_2_tile_(175_63),0
n_2_tile_(175_65),0
n_2_tile_(176_52),0
n_2_tile_(176_53),0
n_2_tile_(176_54),0
n_2_tile_(176_55),0
n_2_tile_(176_56),0
n_2_tile_(176_57),0
n_2_tile_(176_58),0
n_2_tile_(176_59),0
n_2_tile_(176_60),0
n_2_tile_(176_61),0
n_2_tile_(176_62),0
n_2_tile_(176_64),0
n_2_tile_(177_58),0
n_2_tile_(177_59),0
n_2_tile_(177_60),1
n_2_tile_(177_61),1
n_2_tile_(177_62),0
n_2_tile_(177_63),0
n_2_tile_(178_22),0
n_2_tile_(1_12),0
n_2_tile_(1_13),0
n_2_tile_(1_14),0
n_2_tile_(1_15),0
n_2_tile_(1_16),0
n_2_tile_(1_17),0
n_2_tile_(1_18),0
n_2_tile_(1_19),0
n_2_tile_(1_22),0
n_2_tile_(1_23),0
n_2_tile_(1_24),0
n_2_tile_(1_25),0
n_2_tile_(1_26),0
n_2_tile_(1_27),0
n_2_tile_(1_28),0
n_2_tile_(1_3),0
n_2_tile_(1_31),0
n_2_tile_(1_32),0
n_2_tile_(1_33),0
n_2_tile_(1_34),0
n_2_tile_(1_35),0
n_2_tile_(1_37),0
n_2_tile_(1_38),0
n_2_tile_(1_39),0
n_2_tile_(1_40),0
n_2_tile_(1_41),0
n_2_tile_(1_42),0
n_2_tile_(1_43),0
n_2_tile_(1_44),0
n_2_tile_(1_45),0
n_2_tile_(1_46),0
n_2_tile_(1_48),0
n_2_tile_(1_49),0
n_2_tile_(1_50),0
n_2_tile_(1_51),0
n_2_tile_(1_52),0
n_2_tile_(1_53),0
n_2_tile_(1_54),0
n_2_tile_(1_55),0
n_2_tile_(1_56),0
n_2_tile_(1_57),0
n_2_tile_(1_58),0
n_2_tile_(1_59),0
n_2_tile_(1_60),0
n_2_tile_(1_61),0
n_2_tile_(1_63),0
n_2_tile_(1_65),0
n_2_tile_(1_66),0
n_2_tile_(1_68),0
n_2_tile_(1_70),0
n_2_tile_(1_76),0
n_2_tile_(23_33),0
n_2_tile_(23_35),0
n_2_tile_(23_36),0
n_2_tile_(24_32),0
n_2_tile_(24_33),0
n_2_tile_(24_34),0
n_2_tile_(24_35),0
n_2_tile_(24_36),0
n_2_tile_(24_38),0
n_2_tile_(24_39),0
n_2_tile_(25_31),0
n_2_tile_(25_32),0
n_2_tile_(25_33),0
n_2_tile_(25_34),0
n_2_tile_(25_36),0
n_2_tile_(25_38),0
n_2_tile_(25_40),0
n_2_tile_(26_29),0
n_2_tile_(26_30),0
n_2_tile_(26_31),0
n_2_tile_(26_34),0
n_2_tile_(26_35),0
n_2_tile_(26_37),0
n_2_tile_(26_39),0
n_2_tile_(26_41),0
n_2_tile_(26_42),0
n_2_tile_(27_29),0
n_2_tile_(27_30),1
n_2_tile_(27_31),0
n_2_tile_(27_32),0
n_2_tile_(27_33),0
n_2_tile_(27_34),0
n_2_tile_(27_35),0
n_2_tile_(27_36),0
n_2_tile_(27_38),0
n_2_tile_(27_39),0
n_2_tile_(27_40),0
n_2_tile_(27_41),0
n_2_tile_(27_42),0
n_2_tile_(27_43),0
n_2_tile_(28_30),0
n_2_tile_(28_32),0
n_2_tile_(28_33),1
n_2_tile_(28_35),0
n_2_tile_(28_37),0
n_2_tile_(28_38),1
n_2_tile_(28_39),0
n_2_tile_(28_40),0
n_2_tile_(28_41),1
n_2_tile_(28_42),0
n_2_tile_(28_43),0
n_2_tile_(28_44),0
n_2_tile_(29_29),0
n_2_tile_(29_30),0
n_2_tile_(29_31),0
n_2_tile_(29_32),0
n_2_tile_(29_33),0
n_2_tile_(29_34),0
n_2_tile_(29_35),0
n_2_tile_(29_37),0
n_2_tile_(29_38),0
n_2_tile_(29_39),0
n_2_tile_(29_40),0
n_2_tile_(29_41),0
n_2_tile_(29_42),0
n_2_tile_(29_43),0
n_2_tile_(29_44),0
n_2_tile_(29_45),0
n_2_tile_(29_46),0
n_2_tile_(29_54),0
n_2_tile_(29_55),0
n_2_tile_(2_100),0
n_2_tile_(2_101),0
n_2_tile_(2_102),0
n_2_tile_(2_103),0
n_2_tile_(2_90),0
n_2_tile_(2_91),0
n_2_tile_(2_92),0
n_2_tile_(2_94),0
n_2_tile_(2_95),0
n_2_tile_(2_96),0
n_2_tile_(2_98),0
n_2_tile_(2_99),0
n_2_tile_(30_27),0
n_2_tile_(30_31),0
n_2_tile_(30_32),0
n_2_tile_(30_33),0
n_2_tile_(30_34),0
n_2_tile_(30_35),0
n_2_tile_(30_38),0
n_2_tile_(30_40),0
n_2_tile_(30_41),0
n_2_tile_(30_42),0
n_2_tile_(30_43),0
n_2_tile_(30_44),0
n_2_tile_(30_46),0
n_2_tile_(30_55),0
n_2_tile_(30_56),0
n_2_tile_(30_57),0
n_2_tile_(30_58),0
n_2_tile_(30_59),0
n_2_tile_(31_26),0
n_2_tile_(31_27),0
n_2_tile_(31_28),0
n_2_tile_(31_29),0
n_2_tile_(31_30),0
n_2_tile_(31_31),0
n_2_tile_(31_32),0
n_2_tile_(31_33),0
n_2_tile_(31_34),0
n_2_tile_(31_37),0
n_2_tile_(31_38),0
n_2_tile_(31_40),0
n_2_tile_(31_41),1
n_2_tile_(31_42),0
n_2_tile_(31_44),0
n_2_tile_(31_53),0
n_2_tile_(31_54),0
n_2_tile_(31_55),0
n_2_tile_(31_56),0
n_2_tile_(31_57),0
n_2_tile_(31_58),0
n_2_tile_(31_59),0
n_2_tile_(32_26),0
n_2_tile_(32_27),0
n_2_tile_(32_28),0
n_2_tile_(32_29),1
n_2_tile_(32_30),0
n_2_tile_(32_31),0
n_2_tile_(32_32),0
n_2_tile_(32_34),0
n_2_tile_(32_36),1
n_2_tile_(32_39),0
n_2_tile_(32_41),0
n_2_tile_(32_42),0
n_2_tile_(32_56),0
n_2_tile_(32_57),0
n_2_tile_(32_59),0
n_2_tile_(32_60),0
n_2_tile_(33_26),0
n_2_tile_(33_28),0
n_2_tile_(33_29),0
n_2_tile_(33_30),1
n_2_tile_(33_31),0
n_2_tile_(33_32),1
n_2_tile_(33_33),0
n_2_tile_(33_35),0
n_2_tile_(33_36),0
n_2_tile_(33_37),0
n_2_tile_(33_38),0
n_2_tile_(33_39),0
n_2_tile_(33_41),0
n_2_tile_(33_42),0
n_2_tile_(33_43),0
n_2_tile_(33_44),0
n_2_tile_(33_54),0
n_2_tile_(33_55),0
n_2_tile_(33_56),0
n_2_tile_(33_57),0
n_2_tile_(33_58),0
n_2_tile_(33_59),0
n_2_tile_(33_60),0
n_2_tile_(34_26),0
n_2_tile_(34_29),0
n_2_tile_(34_30),0
n_2_tile_(34_31),0
n_2_tile_(34_32),0
n_2_tile_(34_33),0
n_2_tile_(34_34),1
n_2_tile_(34_35),0
n_2_tile_(34_36),0
n_2_tile_(34_37),1
n_2_tile_(34_38),0
n_2_tile_(34_40),0
n_2_tile_(34_41),0
n_2_tile_(34_42),0
n_2_tile_(34_43),0
n_2_tile_(34_44),0
n_2_tile_(34_55),0
n_2_tile_(34_56),0
n_2_tile_(34_57),0
n_2_tile_(34_58),0
n_2_tile_(34_60),0
n_2_tile_(35_27),0
n_2_tile_(35_28),1
n_2_tile_(35_29),0
n_2_tile_(35_30),0
n_2_tile_(35_31),0
n_2_tile_(35_32),0
n_2_tile_(35_33),0
n_2_tile_(35_35),0
n_2_tile_(35_36),0
n_2_tile_(35_37),0
n_2_tile_(35_38),0
n_2_tile_(35_39),0
n_2_tile_(35_40),1
n_2_tile_(35_43),0
n_2_tile_(35_44),0
n_2_tile_(35_45),0
n_2_tile_(35_59),0
n_2_tile_(36_28),0
n_2_tile_(36_29),0
n_2_tile_(36_30),0
n_2_tile_(36_31),0
n_2_tile_(36_32),0
n_2_tile_(36_33),0
n_2_tile_(36_34),0
n_2_tile_(36_35),0
n_2_tile_(36_36),0
n_2_tile_(36_37),0
n_2_tile_(36_38),0
n_2_tile_(36_39),0
n_2_tile_(36_40),0
n_2_tile_(36_41),0
n_2_tile_(36_42),0
n_2_tile_(36_43),0
n_2_tile_(36_44),0
n_2_tile_(36_45),0
n_2_tile_(36_46),0
n_2_tile_(36_54),0
n_2_tile_(36_56),0
n_2_tile_(36_57),0
n_2_tile_(36_58),0
n_2_tile_(37_28),0
n_2_tile_(37_29),0
n_2_tile_(37_30),0
n_2_tile_(37_31),0
n_2_tile_(37_32),0
n_2_tile_(37_33),0
n_2_tile_(37_35),1
n_2_tile_(37_36),0
n_2_tile_(37_37),0
n_2_tile_(37_39),0
n_2_tile_(37_40),0
n_2_tile_(37_41),0
n_2_tile_(37_42),0
n_2_tile_(37_43),0
n_2_tile_(37_45),1
n_2_tile_(37_46),0
n_2_tile_(37_51),0
n_2_tile_(37_53),0
n_2_tile_(37_54),0
n_2_tile_(37_55),0
n_2_tile_(37_56),0
n_2_tile_(37_57),0
n_2_tile_(37_58),0
n_2_tile_(37_59),0
n_2_tile_(38_26),1
n_2_tile_(38_27),0
n_2_tile_(38_28),0
n_2_tile_(38_29),0
n_2_tile_(38_30),0
n_2_tile_(38_31),0
n_2_tile_(38_32),0
n_2_tile_(38_33),0
n_2_tile_(38_34),1
n_2_tile_(38_35),1
n_2_tile_(38_36),0
n_2_tile_(38_37),0
n_2_tile_(38_38),0
n_2_tile_(38_39),0
n_2_tile_(38_40),0
n_2_tile_(38_42),0
n_2_tile_(38_43),0
n_2_tile_(38_44),0
n_2_tile_(38_45),0
n_2_tile_(38_46),0
n_2_tile_(38_47),0
n_2_tile_(38_48),0
n_2_tile_(38_50),0
n_2_tile_(38_51),0
n_2_tile_(38_52),0
n_2_tile_(38_53),0
n_2_tile_(38_55),0
n_2_tile_(38_57),0
n_2_tile_(39_26),0
n_2_tile_(39_28),0
n_2_tile_(39_31),0
n_2_tile_(39_32),0
n_2_tile_(39_33),1
n_2_tile_(39_34),1
n_2_tile_(39_35),0
n_2_tile_(39_36),0
n_2_tile_(39_38),0
n_2_tile_(39_39),0
n_2_tile_(39_40),0
n_2_tile_(39_41),0
n_2_tile_(39_42),0
n_2_tile_(39_44),0
n_2_tile_(39_46),0
n_2_tile_(39_47),0
n_2_tile_(39_48),0
n_2_tile_(39_49),0
n_2_tile_(39_50),0
n_2_tile_(39_51),0
n_2_tile_(39_52),0
n_2_tile_(39_53),0
n_2_tile_(39_54),0
n_2_tile_(39_55),0
n_2_tile_(39_56),0
n_2_tile_(39_57),0
n_2_tile_(3_13),0
n_2_tile_(3_14),0
n_2_tile_(3_16),0
n_2_tile_(40_25),0
n_2_tile_(40_27),0
n_2_tile_(40_29),0
n_2_tile_(40_30),0
n_2_tile_(40_31),0
n_2_tile_(40_32),0
n_2_tile_(40_33),0
n_2_tile_(40_34),0
n_2_tile_(40_35),0
n_2_tile_(40_37),0
n_2_tile_(40_39),0
n_2_tile_(40_40),0
n_2_tile_(40_41),0
n_2_tile_(40_42),0
n_2_tile_(40_43),0
n_2_tile_(40_44),0
n_2_tile_(40_48),0
n_2_tile_(40_49),0
n_2_tile_(40_50),0
n_2_tile_(40_52),0
n_2_tile_(40_53),0
n_2_tile_(40_54),0
n_2_tile_(40_55),0
n_2_tile_(40_56),0
n_2_tile_(40_57),0
n_2_tile_(41_24),0
n_2_tile_(41_25),0
n_2_tile_(41_27),0
n_2_tile_(41_28),0
n_2_tile_(41_29),0
n_2_tile_(41_31),0
n_2_tile_(41_33),0
n_2_tile_(41_35),0
n_2_tile_(41_36),0
n_2_tile_(41_37),0
n_2_tile_(41_38),0
n_2_tile_(41_40),0
n_2_tile_(41_42),0
n_2_tile_(41_43),0
n_2_tile_(41_44),0
n_2_tile_(41_45),0
n_2_tile_(41_46),0
n_2_tile_(41_47),0
n_2_tile_(41_49),0
n_2_tile_(41_50),0
n_2_tile_(41_51),0
n_2_tile_(41_52),0
n_2_tile_(41_53),0
n_2_tile_(41_56),0
n_2_tile_(42_26),0
n_2_tile_(42_27),0
n_2_tile_(42_28),0
n_2_tile_(42_29),0
n_2_tile_(42_30),0
n_2_tile_(42_31),0
n_2_tile_(42_32),0
n_2_tile_(42_33),0
n_2_tile_(42_34),0
n_2_tile_(42_35),0
n_2_tile_(42_36),0
n_2_tile_(42_37),0
n_2_tile_(42_40),0
n_2_tile_(42_41),0
n_2_tile_(42_43),0
n_2_tile_(42_45),0
n_2_tile_(42_47),0
n_2_tile_(42_51),0
n_2_tile_(42_52),0
n_2_tile_(42_54),0
n_2_tile_(42_55),0
n_2_tile_(42_56),0
n_2_tile_(43_24),0
n_2_tile_(43_26),0
n_2_tile_(43_27),0
n_2_tile_(43_28),0
n_2_tile_(43_29),0
n_2_tile_(43_30),0
n_2_tile_(43_31),0
n_2_tile_(43_32),0
n_2_tile_(43_34),0
n_2_tile_(43_35),0
n_2_tile_(43_36),0
n_2_tile_(43_37),0
n_2_tile_(43_42),0
n_2_tile_(43_43),0
n_2_tile_(43_44),0
n_2_tile_(43_45),0
n_2_tile_(43_46),1
n_2_tile_(43_48),0
n_2_tile_(43_49),0
n_2_tile_(43_50),0
n_2_tile_(43_51),0
n_2_tile_(43_52),0
n_2_tile_(43_53),0
n_2_tile_(43_54),0
n_2_tile_(43_55),0
n_2_tile_(43_56),0
n_2_tile_(43_70),0
n_2_tile_(43_71),0
n_2_tile_(43_72),0
n_2_tile_(43_73),0
n_2_tile_(44_25),0
n_2_tile_(44_27),0
n_2_tile_(44_28),1
n_2_tile_(44_29),0
n_2_tile_(44_30),0
n_2_tile_(44_33),0
n_2_tile_(44_35),0
n_2_tile_(44_36),0
n_2_tile_(44_38),0
n_2_tile_(44_39),0
n_2_tile_(44_42),0
n_2_tile_(44_44),0
n_2_tile_(44_45),0
n_2_tile_(44_46),0
n_2_tile_(44_47),0
n_2_tile_(44_48),0
n_2_tile_(44_49),1
n_2_tile_(44_50),0
n_2_tile_(44_51),0
n_2_tile_(44_52),0
n_2_tile_(44_53),0
n_2_tile_(44_54),0
n_2_tile_(44_55),0
n_2_tile_(44_56),0
n_2_tile_(44_69),0
n_2_tile_(44_71),0
n_2_tile_(44_72),1
n_2_tile_(44_73),0
n_2_tile_(45_25),0
n_2_tile_(45_27),0
n_2_tile_(45_28),0
n_2_tile_(45_29),0
n_2_tile_(45_30),0
n_2_tile_(45_31),0
n_2_tile_(45_32),0
n_2_tile_(45_33),0
n_2_tile_(45_34),0
n_2_tile_(45_35),0
n_2_tile_(45_36),0
n_2_tile_(45_38),0
n_2_tile_(45_39),0
n_2_tile_(45_40),0
n_2_tile_(45_43),0
n_2_tile_(45_44),0
n_2_tile_(45_45),0
n_2_tile_(45_47),0
n_2_tile_(45_49),0
n_2_tile_(45_50),0
n_2_tile_(45_51),0
n_2_tile_(45_52),1
n_2_tile_(45_53),0
n_2_tile_(45_55),0
n_2_tile_(45_71),0
n_2_tile_(45_72),0
n_2_tile_(45_73),0
n_2_tile_(46_25),0
n_2_tile_(46_26),0
n_2_tile_(46_27),0
n_2_tile_(46_28),0
n_2_tile_(46_29),0
n_2_tile_(46_30),0
n_2_tile_(46_31),0
n_2_tile_(46_32),0
n_2_tile_(46_33),0
n_2_tile_(46_35),0
n_2_tile_(46_36),0
n_2_tile_(46_39),0
n_2_tile_(46_40),0
n_2_tile_(46_44),0
n_2_tile_(46_46),0
n_2_tile_(46_49),0
n_2_tile_(46_50),0
n_2_tile_(46_51),0
n_2_tile_(46_52),0
n_2_tile_(46_53),0
n_2_tile_(46_54),0
n_2_tile_(46_69),0
n_2_tile_(46_70),0
n_2_tile_(46_71),0
n_2_tile_(46_72),0
n_2_tile_(47_26),0
n_2_tile_(47_27),0
n_2_tile_(47_29),0
n_2_tile_(47_30),1
n_2_tile_(47_31),0
n_2_tile_(47_32),0
n_2_tile_(47_33),0
n_2_tile_(47_34),0
n_2_tile_(47_36),0
n_2_tile_(47_37),0
n_2_tile_(47_38),0
n_2_tile_(47_39),0
n_2_tile_(47_40),0
n_2_tile_(47_41),0
n_2_tile_(47_42),0
n_2_tile_(47_43),0
n_2_tile_(47_44),0
n_2_tile_(47_45),0
n_2_tile_(47_46),0
n_2_tile_(47_49),0
n_2_tile_(47_51),0
n_2_tile_(47_52),0
n_2_tile_(47_53),0
n_2_tile_(47_54),0
n_2_tile_(47_55),0
n_2_tile_(47_67),0
n_2_tile_(47_68),0
n_2_tile_(47_69),0
n_2_tile_(47_70),0
n_2_tile_(47_71),0
n_2_tile_(47_72),0
n_2_tile_(47_73),0
n_2_tile_(48_28),0
n_2_tile_(48_29),0
n_2_tile_(48_30),0
n_2_tile_(48_32),0
n_2_tile_(48_34),0
n_2_tile_(48_35),0
n_2_tile_(48_36),0
n_2_tile_(48_37),0
n_2_tile_(48_42),0
n_2_tile_(48_43),0
n_2_tile_(48_45),0
n_2_tile_(48_50),0
n_2_tile_(48_52),0
n_2_tile_(48_59),0
n_2_tile_(48_65),0
n_2_tile_(48_66),0
n_2_tile_(48_67),0
n_2_tile_(48_69),0
n_2_tile_(48_70),0
n_2_tile_(48_71),0
n_2_tile_(48_73),0
n_2_tile_(49_28),0
n_2_tile_(49_30),0
n_2_tile_(49_31),0
n_2_tile_(49_32),0
n_2_tile_(49_33),1
n_2_tile_(49_34),0
n_2_tile_(49_35),0
n_2_tile_(49_36),0
n_2_tile_(49_37),0
n_2_tile_(49_41),0
n_2_tile_(49_42),0
n_2_tile_(49_43),1
n_2_tile_(49_49),0
n_2_tile_(49_50),0
n_2_tile_(49_51),0
n_2_tile_(49_63),0
n_2_tile_(49_64),0
n_2_tile_(49_67),0
n_2_tile_(49_68),0
n_2_tile_(49_69),0
n_2_tile_(49_70),0
n_2_tile_(49_71),0
n_2_tile_(49_72),0
n_2_tile_(49_73),0
n_2_tile_(49_74),0
n_2_tile_(4_12),0
n_2_tile_(4_13),0
n_2_tile_(4_14),0
n_2_tile_(4_15),0
n_2_tile_(4_16),1
n_2_tile_(4_17),1
n_2_tile_(50_29),0
n_2_tile_(50_30),0
n_2_tile_(50_31),0
n_2_tile_(50_32),0
n_2_tile_(50_33),0
n_2_tile_(50_34),0
n_2_tile_(50_35),0
n_2_tile_(50_36),0
n_2_tile_(50_37),0
n_2_tile_(50_40),0
n_2_tile_(50_41),0
n_2_tile_(50_44),0
n_2_tile_(50_45),0
n_2_tile_(50_49),0
n_2_tile_(50_50),0
n_2_tile_(50_62),0
n_2_tile_(50_63),0
n_2_tile_(50_64),1
n_2_tile_(50_65),1
n_2_tile_(50_66),0
n_2_tile_(50_67),0
n_2_tile_(50_68),0
n_2_tile_(50_69),0
n_2_tile_(50_70),0
n_2_tile_(50_71),0
n_2_tile_(50_72),0
n_2_tile_(50_73),0
n_2_tile_(50_74),0
n_2_tile_(50_75),0
n_2_tile_(50_76),0
n_2_tile_(51_29),0
n_2_tile_(51_30),0
n_2_tile_(51_31),0
n_2_tile_(51_32),0
n_2_tile_(51_33),0
n_2_tile_(51_34),0
n_2_tile_(51_35),0
n_2_tile_(51_36),0
n_2_tile_(51_37),0
n_2_tile_(51_40),0
n_2_tile_(51_42),0
n_2_tile_(51_43),0
n_2_tile_(51_44),0
n_2_tile_(51_60),0
n_2_tile_(51_61),0
n_2_tile_(51_62),0
n_2_tile_(51_63),0
n_2_tile_(51_64),1
n_2_tile_(51_65),0
n_2_tile_(51_66),0
n_2_tile_(51_67),0
n_2_tile_(51_68),0
n_2_tile_(51_69),0
n_2_tile_(51_70),0
n_2_tile_(51_71),0
n_2_tile_(51_72),0
n_2_tile_(51_73),0
n_2_tile_(51_74),0
n_2_tile_(51_75),0
n_2_tile_(51_76),0
n_2_tile_(52_32),0
n_2_tile_(52_33),0
n_2_tile_(52_61),0
n_2_tile_(52_62),0
n_2_tile_(52_63),0
n_2_tile_(52_64),0
n_2_tile_(52_65),0
n_2_tile_(52_67),0
n_2_tile_(52_68),0
n_2_tile_(52_69),0
n_2_tile_(52_72),0
n_2_tile_(52_73),0
n_2_tile_(52_74),0
n_2_tile_(52_75),0
n_2_tile_(53_59),0
n_2_tile_(53_60),0
n_2_tile_(53_62),0
n_2_tile_(53_63),0
n_2_tile_(53_64),0
n_2_tile_(53_65),0
n_2_tile_(53_66),0
n_2_tile_(53_67),0
n_2_tile_(53_68),0
n_2_tile_(53_69),1
n_2_tile_(53_70),1
n_2_tile_(53_71),1
n_2_tile_(53_73),0
n_2_tile_(53_74),0
n_2_tile_(53_75),0
n_2_tile_(54_59),0
n_2_tile_(54_61),0
n_2_tile_(54_62),0
n_2_tile_(54_63),1
n_2_tile_(54_65),0
n_2_tile_(54_66),0
n_2_tile_(54_67),0
n_2_tile_(54_68),0
n_2_tile_(54_70),0
n_2_tile_(54_71),0
n_2_tile_(54_72),1
n_2_tile_(54_73),0
n_2_tile_(54_76),0
n_2_tile_(54_77),0
n_2_tile_(54_78),0
n_2_tile_(55_61),0
n_2_tile_(55_62),0
n_2_tile_(55_63),0
n_2_tile_(55_64),0
n_2_tile_(55_65),1
n_2_tile_(55_66),0
n_2_tile_(55_67),0
n_2_tile_(55_68),0
n_2_tile_(55_69),0
n_2_tile_(55_70),0
n_2_tile_(55_71),0
n_2_tile_(55_72),0
n_2_tile_(55_73),0
n_2_tile_(55_76),0
n_2_tile_(55_78),0
n_2_tile_(55_79),0
n_2_tile_(56_59),0
n_2_tile_(56_61),1
n_2_tile_(56_62),0
n_2_tile_(56_63),1
n_2_tile_(56_64),0
n_2_tile_(56_66),0
n_2_tile_(56_67),0
n_2_tile_(56_68),0
n_2_tile_(56_70),1
n_2_tile_(56_72),1
n_2_tile_(56_73),0
n_2_tile_(56_74),0
n_2_tile_(56_75),1
n_2_tile_(56_77),0
n_2_tile_(56_79),0
n_2_tile_(57_59),0
n_2_tile_(57_60),0
n_2_tile_(57_61),1
n_2_tile_(57_62),1
n_2_tile_(57_63),0
n_2_tile_(57_64),0
n_2_tile_(57_65),0
n_2_tile_(57_66),0
n_2_tile_(57_67),0
n_2_tile_(57_68),0
n_2_tile_(57_69),0
n_2_tile_(57_70),0
n_2_tile_(57_71),0
n_2_tile_(57_72),0
n_2_tile_(57_74),0
n_2_tile_(57_76),0
n_2_tile_(57_77),0
n_2_tile_(57_78),0
n_2_tile_(57_79),0
n_2_tile_(58_61),0
n_2_tile_(58_62),1
n_2_tile_(58_64),1
n_2_tile_(58_66),0
n_2_tile_(58_67),0
n_2_tile_(58_68),0
n_2_tile_(58_70),1
n_2_tile_(58_71),0
n_2_tile_(58_72),0
n_2_tile_(58_73),0
n_2_tile_(58_74),1
n_2_tile_(58_75),0
n_2_tile_(58_77),0
n_2_tile_(59_53),0
n_2_tile_(59_60),0
n_2_tile_(59_61),1
n_2_tile_(59_62),0
n_2_tile_(59_63),0
n_2_tile_(59_64),0
n_2_tile_(59_65),0
n_2_tile_(59_67),0
n_2_tile_(59_69),0
n_2_tile_(59_71),0
n_2_tile_(59_72),1
n_2_tile_(59_73),1
n_2_tile_(59_74),0
n_2_tile_(59_75),1
n_2_tile_(59_77),0
n_2_tile_(59_78),0
n_2_tile_(5_12),0
n_2_tile_(5_13),0
n_2_tile_(5_14),0
n_2_tile_(5_15),1
n_2_tile_(5_16),0
n_2_tile_(5_17),0
n_2_tile_(5_18),0
n_2_tile_(60_47),0
n_2_tile_(60_50),0
n_2_tile_(60_51),0
n_2_tile_(60_52),0
n_2_tile_(60_53),1
n_2_tile_(60_54),0
n_2_tile_(60_59),1
n_2_tile_(60_60),0
n_2_tile_(60_62),1
n_2_tile_(60_64),0
n_2_tile_(60_65),0
n_2_tile_(60_66),0
n_2_tile_(60_67),0
n_2_tile_(60_68),0
n_2_tile_(60_69),0
n_2_tile_(60_70),0
n_2_tile_(60_71),0
n_2_tile_(60_72),0
n_2_tile_(60_73),0
n_2_tile_(60_75),0
n_2_tile_(60_76),0
n_2_tile_(60_77),1
n_2_tile_(60_78),0
n_2_tile_(61_47),0
n_2_tile_(61_48),0
n_2_tile_(61_49),0
n_2_tile_(61_50),0
n_2_tile_(61_53),0
n_2_tile_(61_55),0
n_2_tile_(61_59),0
n_2_tile_(61_60),0
n_2_tile_(61_61),0
n_2_tile_(61_62),0
n_2_tile_(61_63),0
n_2_tile_(61_64),0
n_2_tile_(61_65),0
n_2_tile_(61_66),0
n_2_tile_(61_68),0
n_2_tile_(61_69),0
n_2_tile_(61_70),0
n_2_tile_(61_71),0
n_2_tile_(61_74),1
n_2_tile_(61_75),1
n_2_tile_(61_76),0
n_2_tile_(61_77),0
n_2_tile_(61_78),0
n_2_tile_(62_45),0
n_2_tile_(62_47),0
n_2_tile_(62_48),0
n_2_tile_(62_49),0
n_2_tile_(62_50),1
n_2_tile_(62_51),0
n_2_tile_(62_52),0
n_2_tile_(62_53),0
n_2_tile_(62_55),0
n_2_tile_(62_56),0
n_2_tile_(62_57),0
n_2_tile_(62_61),1
n_2_tile_(62_62),0
n_2_tile_(62_63),0
n_2_tile_(62_64),0
n_2_tile_(62_66),0
n_2_tile_(62_67),0
n_2_tile_(62_68),0
n_2_tile_(62_69),0
n_2_tile_(62_70),0
n_2_tile_(62_71),0
n_2_tile_(62_72),0
n_2_tile_(62_73),0
n_2_tile_(62_74),0
n_2_tile_(62_75),1
n_2_tile_(62_76),1
n_2_tile_(62_77),0
n_2_tile_(62_78),0
n_2_tile_(63_46),0
n_2_tile_(63_47),0
n_2_tile_(63_48),0
n_2_tile_(63_49),0
n_2_tile_(63_50),0
n_2_tile_(63_51),0
n_2_tile_(63_52),0
n_2_tile_(63_53),0
n_2_tile_(63_54),0
n_2_tile_(63_55),0
n_2_tile_(63_56),0
n_2_tile_(63_57),0
n_2_tile_(63_61),0
n_2_tile_(63_62),0
n_2_tile_(63_64),0
n_2_tile_(63_65),0
n_2_tile_(63_66),0
n_2_tile_(63_67),0
n_2_tile_(63_68),0
n_2_tile_(63_70),0
n_2_tile_(63_71),0
n_2_tile_(63_72),0
n_2_tile_(63_73),0
n_2_tile_(63_74),0
n_2_tile_(63_75),0
n_2_tile_(63_78),0
n_2_tile_(64_45),1
n_2_tile_(64_46),0
n_2_tile_(64_47),0
n_2_tile_(64_48),0
n_2_tile_(64_49),0
n_2_tile_(64_50),0
n_2_tile_(64_51),0
n_2_tile_(64_52),0
n_2_tile_(64_53),0
n_2_tile_(64_55),0
n_2_tile_(64_56),0
n_2_tile_(64_57),1
n_2_tile_(64_58),0
n_2_tile_(64_62),0
n_2_tile_(64_63),0
n_2_tile_(64_64),0
n_2_tile_(64_65),0
n_2_tile_(64_66),0
n_2_tile_(64_67),0
n_2_tile_(64_68),0
n_2_tile_(64_69),0
n_2_tile_(64_70),0
n_2_tile_(64_72),0
n_2_tile_(64_73),0
n_2_tile_(64_74),0
n_2_tile_(64_75),0
n_2_tile_(64_78),0
n_2_tile_(65_45),0
n_2_tile_(65_46),0
n_2_tile_(65_47),0
n_2_tile_(65_48),0
n_2_tile_(65_49),0
n_2_tile_(65_50),0
n_2_tile_(65_53),0
n_2_tile_(65_54),0
n_2_tile_(65_55),0
n_2_tile_(65_56),0
n_2_tile_(65_57),0
n_2_tile_(65_58),1
n_2_tile_(65_64),0
n_2_tile_(65_65),0
n_2_tile_(65_66),0
n_2_tile_(65_67),0
n_2_tile_(65_69),0
n_2_tile_(65_71),0
n_2_tile_(65_72),1
